"UTFPR-VISITANTE",5c:e8:83:36:6f:02,[ESS],2462 MHz,Channel 11,-60 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",5c:e8:83:36:6f:05,[WPA2-PSK-CCMP][ESS],2462 MHz,Channel 11,-60 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-ALUNO",5c:e8:83:36:6f:01,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],2462 MHz,Channel 11,-61 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-SERVIDOR",5c:e8:83:36:6f:00,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],2462 MHz,Channel 11,-61 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"eduroam",5c:e8:83:36:6f:03,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],2462 MHz,Channel 11,-61 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-SERVIDOR",5c:e8:83:36:9a:d0,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5300 MHz,Channel 60,-66 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"eduroam",5c:e8:83:36:9a:d3,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5300 MHz,Channel 60,-67 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-VISITANTE",5c:e8:83:36:9a:d2,[ESS],5300 MHz,Channel 60,-66 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-ALUNO",5c:e8:83:36:9a:d1,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5300 MHz,Channel 60,-65 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-ALUNO",5c:e8:83:36:9a:c1,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],2462 MHz,Channel 11,-58 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",5c:e8:83:36:9a:c8,[WPA2-PSK-CCMP][ESS],2462 MHz,Channel 11,-65 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",5c:e8:83:36:9a:c9,[WPA2-PSK-CCMP][ESS],2462 MHz,Channel 11,-66 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",5c:e8:83:36:9a:d9,[WPA2-PSK-CCMP][ESS],5300 MHz,Channel 60,-70 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-SERVIDOR",ac:b3:b5:95:2c:30,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5220 MHz,Channel 44,-78 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"eduroam",ac:b3:b5:95:2c:33,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5220 MHz,Channel 44,-78 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-VISITANTE",ac:b3:b5:95:2c:32,[ESS],5220 MHz,Channel 44,-78 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-ALUNO",ac:b3:b5:95:2c:31,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5220 MHz,Channel 44,-78 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",ac:b3:b5:95:2c:28,[WPA2-PSK-CCMP][ESS],2412 MHz,Channel 1,-75 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",ac:b3:b5:95:2c:27,[WPA2-PSK-CCMP][ESS],2412 MHz,Channel 1,-76 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",ac:b3:b5:95:2a:89,[WPA2-PSK-CCMP][ESS],2412 MHz,Channel 1,-77 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-VISITANTE",ac:b3:b5:95:2a:82,[ESS],2412 MHz,Channel 1,-78 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",ac:b3:b5:95:2c:25,[WPA2-PSK-CCMP][ESS],2412 MHz,Channel 1,-78 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",5c:e8:83:36:6e:e7,[WPA2-PSK-CCMP][ESS],2412 MHz,Channel 1,-81 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-VISITANTE",5c:e8:83:36:6f:12,[ESS],5765 MHz,Channel 153,-76 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"eduroam",5c:e8:83:36:6f:13,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5765 MHz,Channel 153,-76 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-ALUNO",5c:e8:83:36:6f:11,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5765 MHz,Channel 153,-76 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-SERVIDOR",5c:e8:83:36:6f:10,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5765 MHz,Channel 153,-76 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-ALUNO",ac:b3:b5:95:31:11,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5320 MHz,Channel 64,-81 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",ac:b3:b5:95:2a:88,[WPA2-PSK-CCMP][ESS],2412 MHz,Channel 1,-81 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-ALUNO",5c:e8:83:36:6e:e1,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],2412 MHz,Channel 1,-81 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",5c:e8:83:36:6f:17,[WPA2-PSK-CCMP][ESS],5765 MHz,Channel 153,-81 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",5c:e8:83:36:6f:19,[WPA2-PSK-CCMP][ESS],5765 MHz,Channel 153,-82 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",ac:b3:b5:95:2c:37,[WPA2-PSK-CCMP][ESS],5220 MHz,Channel 44,-84 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"#NET-CLARO-WIFI",0c:85:25:34:d0:6f,[ESS],5745 MHz,Channel 149,-84 dBm,CenterFreq0 5755 MHz,CenterFreq1 0 MHz,ChannelWidth 40 MHz
"UTFPR-VISITANTE",ac:b3:b5:95:31:12,[ESS],5320 MHz,Channel 64,-85 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"eduroam",ac:b3:b5:95:31:13,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5320 MHz,Channel 64,-85 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",ac:b3:b5:95:2c:39,[WPA2-PSK-CCMP][ESS],5220 MHz,Channel 44,-73 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"",ac:b3:b5:95:31:17,[WPA2-PSK-CCMP][ESS],5320 MHz,Channel 64,-87 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"UTFPR-SERVIDOR",ac:b3:b5:95:7b:00,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],2412 MHz,Channel 1,-87 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
"eduroam",5c:e8:83:36:7c:b3,[WPA2-EAP-CCMP][WPA-EAP-CCMP][ESS],5765 MHz,Channel 153,-89 dBm,CenterFreq0 0 MHz,CenterFreq1 0 MHz,ChannelWidth 20 MHz
